CRN,Class Name,Building,long,lat,Size,start,end,mon,tues,wed,thur,fri
89453,ME 4056 L13,Manufacture Rel Discip Complex 3321,33.777187,-84.400484,18,15,18,True,False,False,False,False
89137,ME 4182 A,Instructional Center 103,33.775587,-84.401213,96,12,14,True,False,False,False,False
89140,ME 4182 A01,Clough UG Learning Commons 123,33.774909,-84.396404,22,12,15,False,False,True,False,False
89141,ME 4182 A02,Clough UG Learning Commons 125,33.774909,-84.396404,17,12,15,False,False,True,False,False
89142,ME 4182 A03,Clough UG Learning Commons 146,33.774909,-84.396404,5,12,15,False,False,True,False,False
89143,ME 4182 A04,Clough UG Learning Commons 131,33.774909,-84.396404,21,12,15,False,False,True,False,False
89144,ME 4182 A05,Clough UG Learning Commons 325,33.774909,-84.396404,21,12,15,False,False,True,False,False
93867,ME 4182 A06,Clough UG Learning Commons 127,33.774909,-84.396404,5,12,15,False,False,True,False,False
89145,ME 4182 ID,West Architecture 261,33.776076,-84.396114,7,15,16,True,False,True,False,False
89146,ME 4182 ID1,West Architecture 261,33.776076,-84.396114,7,12,15,True,False,False,False,False
85629,ME 4315 A,Van Leer C340,33.776065,-84.397116,22,9,11,False,True,False,True,False
93309,ME 4321 A,Instructional Center 205,33.775587,-84.401213,11,8,9,True,False,True,False,False
89190,ME 4342 A,College of Computing 52,33.777576,-84.397352,22,15,16,True,False,True,False,False
88346,ME 4342 A01,College of Computing 52,33.777576,-84.397352,22,18,21,False,False,True,False,False
90802,ME 4405 B,Instructional Center 105,33.775587,-84.401213,37,8,9,True,False,True,False,False
89199,ME 4405 B01,College of Computing 30,33.777576,-84.397352,9,18,21,False,False,False,True,False
90734,ME 4405 B02,College of Computing 30,33.777576,-84.397352,11,15,18,False,False,False,True,False
90803,ME 4405 B03,College of Computing 30,33.777576,-84.397352,6,15,18,False,False,False,False,True
90804,ME 4405 B04,College of Computing 30,33.777576,-84.397352,11,8,11,False,False,False,False,True
89288,ME 4451 A,Manufacture Rel Discip Complex 2407,33.777187,-84.400484,60,14,15,False,True,False,True,False
89289,ME 4451 A01,Manufacture Rel Discip Complex 3336,33.777187,-84.400484,16,15,18,True,False,False,False,False
89290,ME 4451 A02,Manufacture Rel Discip Complex 3336,33.777187,-84.400484,14,15,18,False,True,False,False,False
89291,ME 4451 A03,Manufacture Rel Discip Complex 3336,33.777187,-84.400484,14,15,18,False,False,False,True,False
89292,ME 4451 A04,Manufacture Rel Discip Complex 3336,33.777187,-84.400484,16,18,21,False,False,False,True,False
84582,ME 4452 A,College of Computing 102,33.777576,-84.397352,29,9,11,False,True,False,True,False
86746,ME 4720 A,Paper Tricentennial 109,33.780983,-84.404516,3,17,18,True,False,True,False,False
89622,ME 4723 A,Instructional Center 103,33.775587,-84.401213,41,12,14,True,False,False,False,False
89623,ME 4723 A01,Manufacture Rel Discip Complex 2101,33.777187,-84.400484,0,12,15,False,False,True,False,False
92839,ME 4723 E01,Manufacture Rel Discip Complex 2101,33.777187,-84.400484,1,12,15,False,False,True,False,False
92841,ME 4723 E02,Manufacture Rel Discip Complex 2101,33.777187,-84.400484,3,12,15,False,False,True,False,False
92843,ME 4723 E03,Clough UG Learning Commons 123,33.774909,-84.396404,3,12,15,False,False,True,False,False
92842,ME 4723 E04,Manufacture Rel Discip Complex 2101,33.777187,-84.400484,5,12,15,False,False,True,False,False
92844,ME 4723 E05,Clough UG Learning Commons 127,33.774909,-84.396404,8,12,15,False,False,True,False,False
92837,ME 4723 E06,Manufacture Rel Discip Complex 2101,33.777187,-84.400484,9,12,15,False,False,True,False,False
94686,ME 4723 E07,Manufacture Rel Discip Complex 2101,33.777187,-84.400484,2,12,15,False,False,True,False,False
91336,ME 4723 GRE,Clough UG Learning Commons 125,33.774909,-84.396404,0,12,15,False,False,True,False,False
91335,ME 4723 JIA,Clough UG Learning Commons 325,33.774909,-84.396404,4,12,15,False,False,True,False,False
92838,ME 4723 WAN,Clough UG Learning Commons 131,33.774909,-84.396404,6,12,15,False,False,True,False,False
89624,ME 4723 X,Scheller College of Business 300,33.776533,-84.387765,15,12,14,True,False,False,False,False
89625,ME 4723 X01,Scheller College of Business 300,33.776533,-84.387765,15,12,15,False,False,True,False,False
88243,ME 4740 A,Clough UG Learning Commons 129,33.774909,-84.396404,9,14,15,False,True,False,True,False
83440,ME 4741 TM,Scheller College of Business 200,33.776533,-84.387765,12,17,18,True,False,True,False,False
81918,ME 4757 A,Van Leer E283,33.776065,-84.397116,0,9,11,False,True,False,True,False
90807,ME 4758 A,East Architecture 309,33.776177,-84.395459,2,14,15,False,True,False,True,False
89414,ME 4759 A,College of Computing 102,33.777576,-84.397352,8,11,12,True,False,True,False,False
93310,ME 4760 A,College of Computing 52,33.777576,-84.397352,14,15,17,False,True,False,True,False
85770,ME 4766 B,College of Computing 101,33.777576,-84.397352,5,15,17,False,True,False,True,False
88241,ME 4775 A,Klaus Advanced Computing 1447,33.777107,-84.395817,1,15,17,False,True,False,True,False
84153,ME 4781 A,Ford Environmental Sci & Tech L1255,33.779004,-84.395849,7,15,17,False,True,False,True,False
84665,ME 4790 A,Bunger-Henry 380,33.775803,-84.398189,18,9,11,True,False,True,False,False
90690,ME 4803 STE,Bunger-Henry 380,33.775803,-84.398189,5,14,15,False,True,False,True,False
93921,ME 4803 TIN,Klaus Advanced Computing 1207,33.777107,-84.395817,7,15,17,True,False,True,False,False
93499,ME 4823 OPT,Cherry Emerson 204,33.778011,-84.397065,0,12,14,True,False,True,False,False
90695,ME 4863 A,Manufacture Rel Discip Complex 2405,33.777187,-84.400484,0,9,10,True,False,True,False,False
90696,ME 4863 S,Manufacture Rel Discip Complex 2405,33.777187,-84.400484,0,15,17,False,True,False,False,False
80042,ME 6101 A,Instructional Center 209,33.775587,-84.401213,47,11,12,True,False,True,False,True
93587,ME 6102 A,Allen Sustainable Education 110,33.77622,-84.397959,27,12,14,True,False,True,False,False
80043,ME 6201 A,Instructional Center 209,33.775587,-84.401213,37,12,14,False,True,False,True,False
85677,ME 6222 B,Manufacture Rel Discip Complex 2404,33.777187,-84.400484,35,9,10,True,False,True,False,True
89457,ME 6229 A,Bunger-Henry 380,33.775803,-84.398189,14,15,16,True,False,True,False,False
80963,ME 6244 A,Engineering Sci and Mechanics 212,33.772114,-84.395289,3,9,10,True,False,True,False,True
93314,ME 6281 A,Manufacture Rel Discip Complex 3403,33.777187,-84.400484,6,15,17,False,True,False,True,False
87714,ME 6300 A,Engineering Sci and Mechanics 212,33.772114,-84.395289,27,15,17,True,False,True,False,False
84604,ME 6304 A,Klaus Advanced Computing 2447,33.777107,-84.395817,26,12,14,False,True,False,True,False
85625,ME 6401 A,Manufacture Rel Discip Complex 2404,33.777187,-84.400484,70,14,15,True,False,True,False,True
89450,ME 6404 A,Howey Physics S105A,33.777622,-84.398785,19,11,12,True,False,True,False,False
88347,ME 6404 A01,Howey Physics S104,33.777622,-84.398785,19,15,18,False,False,False,False,True
81668,ME 6406 A,Klaus Advanced Computing 2447,33.777107,-84.395817,59,8,9,False,True,False,True,False
80044,ME 6441 A,Allen Sustainable Education 110,33.77622,-84.397959,46,9,11,False,True,False,True,False
80045,ME 6601 A,Instructional Center 209,33.775587,-84.401213,21,17,18,True,False,True,False,False
89619,ME 6705 B,College of Computing 101,33.777576,-84.397352,29,12,14,False,True,False,True,False
89564,ME 6705 B01,College of Computing 30,33.777576,-84.397352,15,12,15,False,False,False,False,True
91765,ME 6705 B02,College of Computing 30,33.777576,-84.397352,14,18,21,False,False,False,False,True
90637,ME 6741 A,Paper Tricentennial 109,33.780983,-84.404516,3,17,18,True,False,True,False,False
88370,ME 6743 A,East Architecture 309,33.776177,-84.395459,5,14,15,False,True,False,True,False
88348,ME 6760 A,Allen Sustainable Education 110,33.77622,-84.397959,23,12,14,False,True,False,True,False
81782,ME 6765 D,Weber SST III 1,33.772949,-84.396066,7,17,19,True,False,True,False,False
80046,ME 6782 A,Molecular Sciences and Engr 1222,33.779836,-84.396666,3,8,9,False,True,False,True,False
89417,ME 6796 A,Molecular Sciences and Engr G021,33.779836,-84.396666,18,14,15,False,True,False,True,False
93316,ME 7201 A,College of Computing 53,33.777576,-84.397352,15,14,15,False,True,False,True,False
93085,ME 7203 A,Manufacture Rel Discip Complex 3403,33.777187,-84.400484,14,14,15,True,False,True,False,False
93084,ME 7301 A,Howey Physics S106,33.777622,-84.398785,8,14,15,False,True,False,True,False
89596,ME 7741 A,Instructional Center 205,33.775587,-84.401213,14,11,12,False,False,True,False,False
89445,ME 7751 A,College of Computing 52,33.777576,-84.397352,24,11,12,True,False,True,False,False
81911,ME 7757 B,Manufacture Rel Discip Complex 4211,33.777187,-84.400484,32,9,10,False,False,False,True,False
84797,ME 7785 HC,Klaus Advanced Computing 2443,33.777107,-84.395817,20,12,13,True,False,True,False,True
88463,ME 8801 A,Ford Environmental Sci & Tech L1255,33.779004,-84.395849,0,12,13,False,False,False,False,True
92100,ME 8803 STE,Bunger-Henry 380,33.775803,-84.398189,9,14,15,False,True,False,True,False
93922,ME 8803 TIN,Klaus Advanced Computing 1207,33.777107,-84.395817,10,15,17,True,False,True,False,False
93978,ME 8843 WRO,Manufacture Rel Discip Complex 3403,33.777187,-84.400484,34,8,9,True,False,True,False,True
93840,ME 8853 KSA,Howey Physics S106,33.777622,-84.398785,26,15,17,True,False,True,False,False
83030,MP 6011 A,Boggs 347,33.776085,-84.400181,5,11,12,False,False,False,True,False
83031,MP 6012 A,Boggs 347,33.776085,-84.400181,0,11,12,False,False,False,True,False
83032,MP 6203 A,Boggs 350,33.776085,-84.400181,12,12,15,False,False,True,False,False
82681,MP 6300 A,Bunger-Henry 380,33.775803,-84.398189,13,17,18,True,False,False,False,False
86358,MP 6401 A,Boggs 347,33.776085,-84.400181,8,9,11,True,False,True,False,False
93949,MP 6402 A,Boggs 347,33.776085,-84.400181,0,9,10,True,False,True,False,False
93102,MP 6406 A,Boggs 347,33.776085,-84.400181,12,9,11,True,False,True,False,False
94282,MP 6407 A,Klaus Advanced Computing 1207,33.777107,-84.395817,9,14,15,True,False,True,False,True
85160,MP 6756 A,Engineering Sci and Mechanics 212,33.772114,-84.395289,11,9,11,False,True,False,True,False
89594,MP 8014 A,Boggs 347,33.776085,-84.400181,0,11,12,False,False,False,True,False
90549,MSL 1001 A,O'Keefe 209,33.779177,-84.392196,4,6,8,False,True,False,False,False
90555,MSL 4001 A,O'Keefe 134,33.779177,-84.392196,12,6,9,False,True,False,False,False
94056,ML 2500 C,Guggenheim Aerospace 244,33.771771,-84.395796,28,9,11,True,False,True,False,False
94196,ML 2500 D,Skiles 154,33.773568,-84.395957,25,8,9,False,True,False,True,False
89907,ML 6501 A,Swann 115,33.771658,-84.395302,7,12,14,True,False,True,False,False
94229,MUSI 1801 MT,Couch 115,33.778233,-84.404507,4,11,12,True,False,False,False,False
84602,MUSI 2010 A,West Village Dining Commons 277,33.779564,-84.404718,30,14,15,True,False,True,False,True
88499,MUSI 2012 BJ,West Village Dining Commons 277,33.779564,-84.404718,22,12,13,True,False,True,False,True
88500,MUSI 2525 GL,West Village Dining Commons 277,33.779564,-84.404718,30,9,11,True,False,True,False,False
86136,MUSI 3018 MB,Couch 115,33.778233,-84.404507,268,15,17,True,False,False,False,False
86135,MUSI 3121 CB,Couch 115,33.778233,-84.404507,61,14,15,False,True,False,True,False
86159,MUSI 3131 SB,Couch 115,33.778233,-84.404507,43,15,17,False,True,False,True,False
89546,MUSI 3231 FAL,West Village Dining Commons 175,33.779564,-84.404718,40,17,18,True,False,True,False,False
93089,MUSI 3241 CH,West Village Dining Commons 175,33.779564,-84.404718,42,17,18,False,True,False,True,False
89608,MUSI 3251 GC,West Village Dining Commons 175,33.779564,-84.404718,29,18,20,True,False,True,False,False
89606,MUSI 3261 TC,West Village Dining Commons 175,33.779564,-84.404718,20,18,20,False,True,False,True,False
88401,MUSI 3311 A,West Village Dining Commons 175,33.779564,-84.404718,61,15,17,False,True,False,True,False
89607,MUSI 3321 JC,West Village Dining Commons 163,33.779564,-84.404718,37,17,18,False,True,False,True,False
86137,MUSI 3511 A,Couch 115,33.778233,-84.404507,98,14,15,True,False,True,False,True
87718,MUSI 3551 FAL,West Village Dining Commons 163,33.779564,-84.404718,37,9,11,False,True,False,True,False
86730,MUSI 3611 CO,West Village Dining Commons 175,33.779564,-84.404718,44,9,11,False,True,False,True,False
86138,MUSI 3611 SO,West Village Dining Commons 163,33.779564,-84.404718,59,12,14,False,True,False,True,False
92065,MUSI 3770 L,West Village Dining Commons 277,33.779564,-84.404718,14,11,12,True,False,True,False,False
89466,MUSI 3770 LAB,Couch 102,33.778233,-84.404507,14,8,11,False,False,False,False,True
93100,MUSI 4456 UG,West Village Dining Commons 175,33.779564,-84.404718,9,12,14,True,False,True,False,False
87538,MUSI 4630 FAL,West Village Dining Commons 175,33.779564,-84.404718,21,14,15,False,True,False,True,False
93093,MUSI 4843 TBD,West Village Dining Commons 277,33.779564,-84.404718,4,15,17,False,True,False,True,False
91570,MUSI 4843 U,West Village Dining Commons 175,33.779564,-84.404718,3,15,17,True,False,True,False,False
94201,MUSI 4843 UG,West Village Dining Commons 175,33.779564,-84.404718,0,9,11,True,False,True,False,False
93098,MUSI 6003 G,West Village Dining Commons 175,33.779564,-84.404718,44,12,14,True,False,True,False,False
93097,MUSI 6004 G,West Village Dining Commons 175,33.779564,-84.404718,15,9,11,True,False,True,False,False
88444,MUSI 6103 NC,West Village Dining Commons 175,33.779564,-84.404718,7,14,15,False,True,False,True,False
91569,MUSI 8803 G,West Village Dining Commons 175,33.779564,-84.404718,20,15,17,True,False,True,False,False
93099,MUSI 8803 TBD,West Village Dining Commons 277,33.779564,-84.404718,13,15,17,False,True,False,True,False
80583,NS 1321 A,O'Keefe 210,33.779177,-84.392196,10,9,11,False,True,False,True,False
88467,NS 2321 A,O'Keefe 210,33.779177,-84.392196,8,12,14,False,True,False,True,False
93342,NS 3323 A,O'Keefe 212,33.779177,-84.392196,9,12,14,False,True,False,True,False
81921,NS 3325 A,O'Keefe 220,33.779177,-84.392196,11,12,14,False,True,False,True,False
93869,NS 3325 B,O'Keefe 220,33.779177,-84.392196,4,8,9,True,False,False,False,False
88465,NS 4320 A,O'Keefe 220,33.779177,-84.392196,16,9,11,False,True,False,True,False
91689,NEUR 2001 B,Weber SST III 2,33.772949,-84.396066,96,9,10,True,False,True,False,True
87211,NEUR 2001 L1,Clough UG Learning Commons 335,33.774909,-84.396404,24,12,15,False,True,False,False,False
87212,NEUR 2001 L2,Clough UG Learning Commons 335,33.774909,-84.396404,24,15,18,False,True,False,False,False
87213,NEUR 2001 L3,Clough UG Learning Commons 335,33.774909,-84.396404,24,12,15,False,False,True,False,False
87214,NEUR 2001 L4,Clough UG Learning Commons 335,33.774909,-84.396404,24,15,18,False,False,True,False,False
91448,NEUR 2001R A,Clough UG Learning Commons 129,33.774909,-84.396404,30,17,18,True,False,False,False,False
91449,NEUR 2001R B,Skiles 256,33.773568,-84.395957,35,17,18,False,False,False,True,False
91690,NEUR 3001 A,Skiles 202,33.773568,-84.395957,55,8,9,False,True,False,True,False
90240,NEUR 3003 A,Whitaker 1103,33.778513,-84.396825,51,14,15,True,False,True,False,False
88214,NEUR 3010 A,Manufacture Rel Discip Complex 2407,33.777187,-84.400484,39,11,12,True,False,True,False,False
89848,NEUR 4001 A,Boggs 1-21,33.776085,-84.400181,17,11,12,False,False,True,False,True
88327,NEUR 4001 A1,Boggs 1-21,33.776085,-84.400181,17,12,15,False,False,True,False,True
93411,NEUR 4300 0,Engineering Sci and Mechanics 201,33.772114,-84.395289,18,12,14,False,True,False,True,False
94560,NEUR 4803 C,Cherry Emerson 204,33.778011,-84.397065,3,9,10,True,False,True,False,True
87687,NRE 2120 A,Bunger-Henry 380,33.775803,-84.398189,38,12,14,False,True,False,True,False
89856,NRE 3112 A,Boggs 328,33.776085,-84.400181,14,9,10,True,False,True,False,False
86884,NRE 3112 A01,Boggs 353,33.776085,-84.400181,4,12,15,False,False,True,False,False
86910,NRE 3112 A02,Boggs 353,33.776085,-84.400181,10,12,15,True,False,False,False,False
88395,NRE 3208 A,Mason 3132,33.776764,-84.39844,20,12,14,False,True,False,True,False
89423,NRE 4210 A,Boggs 347,33.776085,-84.400181,16,15,17,False,True,False,True,False
90733,NRE 4214 B,Boggs 328,33.776085,-84.400181,12,11,12,False,True,False,True,False
93918,NRE 4328 A,Boggs 328,33.776085,-84.400181,6,14,15,True,False,True,False,False
88406,NRE 4350 A,Boggs 328,33.776085,-84.400181,14,14,15,False,True,False,True,False
94281,NRE 4407 B,Klaus Advanced Computing 1207,33.777107,-84.395817,0,14,15,True,False,True,False,True
93919,NRE 4795 B,Boggs 328,33.776085,-84.400181,6,11,12,True,False,True,False,False
80401,NRE 6101 A,Boggs 347,33.776085,-84.400181,14,11,14,False,False,False,False,True
93266,NRE 6501 A,Boggs 328,33.776085,-84.400181,6,15,17,False,True,False,True,False
93920,NRE 6502 B,Boggs 328,33.776085,-84.400181,9,11,12,True,False,True,False,False
86307,NRE 6756 B,Engineering Sci and Mechanics 212,33.772114,-84.395289,13,9,11,False,True,False,True,False
80403,NRE 7757 A,Manufacture Rel Discip Complex 4211,33.777187,-84.400484,6,9,10,False,False,False,True,False
89595,NRE 8014 A,Boggs 347,33.776085,-84.400181,3,11,12,False,False,False,True,False
93029,PHIL 2025 MH,Clough UG Learning Commons 123,33.774909,-84.396404,25,15,17,False,True,False,True,False
93033,PHIL 3102 RK,Van Leer E361,33.776065,-84.397116,27,14,15,True,False,True,False,False
94171,PHIL 3105 SLC,Clough UG Learning Commons 325,33.774909,-84.396404,25,17,20,False,False,True,False,False
89293,PHIL 3109 R,Paper Tricentennial 109,33.780983,-84.404516,169,12,13,True,False,True,False,False
89294,PHIL 3109 R01,D.M. Smith 104,33.773801,-84.395122,29,12,13,False,False,False,False,True
89295,PHIL 3109 R02,Skiles 308,33.773568,-84.395957,28,12,13,False,False,False,False,True
89296,PHIL 3109 R03,Skiles 169,33.773568,-84.395957,29,11,12,False,False,False,False,True
